5.4
5.08
5.16
5.08
5.08
5.48
5.0
4.96
5.04
5.08
5.32
4.92
5.04
5.12
5.04
5.48
5.0
4.88
5.12
5.36
5.0
5.04
5.0
5.279999999999999
